-0,470420;-0,080817;-0,410039
0,291204;-0,044013;0,074377
-0,141205;0,490174;0,654129
0,232598;-0,749900;0,715158
0,198545;-0,166798;-0,222927
-0,457467;-0,891979;-0,120730
-0,332655;-0,764003;0,934203
-0,051223;-0,844427;-0,728907
-0,463195;-0,399840;0,161923
0,067141;-0,015230;0,289553
-0,314808;0,090045;0,025214
-0,139478;-0,951013;0,290430
0,267226;0,329797;0,142010
-0,186801;0,455834;0,491573
0,430006;0,541291;0,174923
-0,337346;-0,255191;-0,339001
0,341664;-0,688926;0,581131
0,324134;0,663395;0,953084
0,105166;-0,374832;-0,286794
-0,191205;0,394283;-0,696664
-0,117083;-0,889882;0,407949
-0,418578;-1,033901;0,816323
-0,211383;-0,580191;0,257001
0,180324;0,389932;0,491264
-0,014205;-0,696214;0,520411
-0,029749;-0,262269;0,867654
0,230554;-0,862986;0,275830
-0,108246;0,213670;0,292597
0,068293;-0,428255;-0,480612
-0,259281;-0,318629;0,620390
0,016134;0,651704;0,533618
-0,145667;-0,758708;0,374313
-0,007642;-0,939845;0,446072
0,004534;-0,795617;0,868376
-0,338066;0,505902;0,434465
-0,185764;-0,316217;-0,617837
0,440109;0,124648;-0,477774
0,355826;0,362565;0,247096
-0,291118;-0,743399;0,644585
-0,023330;-0,781776;0,115029
0,218838;-0,352235;-0,264198
0,064838;0,123022;0,540892
0,209311;-0,232490;-0,528847
-0,124682;0,384899;-0,677473
0,016048;0,089940;-0,016315
-0,372867;0,581870;0,820708
0,046733;-0,454627;0,060603
-0,117918;0,406027;-0,201157
-0,041407;-0,581921;0,924814
-0,190715;0,220852;0,222127
-0,286742;0,258863;0,682193
-0,096531;-0,188503;0,767933
-0,445693;0,659673;0,231103
-0,423961;-0,136233;-0,408749
0,323558;0,027709;0,374829
-0,284986;0,397744;-0,528331
-0,367916;0,227616;-0,205903
0,416016;-0,557542;-0,168295
-0,339304;0,210367;0,674042
0,196185;-0,017851;0,526293
-0,233231;-0,800807;-0,734066
-0,414059;0,336036;0,704479
-0,272983;-0,850404;0,198345
-0,458157;-0,853549;0,031507
0,237894;0,129733;0,181836
-0,401911;-0,298759;-0,395439
0,185074;-0,550202;0,001380
-0,252373;-0,056281;0,163471
0,121372;-0,773807;0,115390
0,436741;0,146248;0,826486
-0,292442;-0,471875;-0,435317
0,467052;-0,263161;0,950247
-0,379632;0,024982;-0,577237
-0,058736;0,551252;-0,654929
0,372205;-0,550779;-0,352569
0,253783;-0,343427;-0,395387
0,120796;-0,011140;0,026606
-0,031736;-0,021993;0,336137
0,334641;0,374780;0,319320
0,208361;-0,077094;-0,102674
-0,297796;0,218651;0,201595
0,382078;-0,631780;-0,417416
0,098776;0,150966;0,251429
-0,140255;-0,199566;-0,600916
0,227071;0,002438;0,311891
0,180266;0,333100;-0,484739
0,071718;0,441678;0,804097
0,108189;0,201087;-0,663751
0,158246;0,628583;-0,204304
0,065270;-0,523622;-0,442797
-0,369212;0,443933;0,702106
0,230439;-0,782929;-0,184184
-0,396759;-0,917406;0,346713
0,301826;-0,112588;0,020932
-0,085851;-0,535785;0,050182
0,001137;-0,786756;-0,190736
0,224480;-0,509781;0,660629
0,432999;0,451325;0,488788
-0,188585;0,572695;-0,521728
-0,409597;0,299494;0,149955
